3630,BCT,KBCT
3631,FAI,PAFA
3632,\N,KNYG
3633,CVS,KCVS
3634,NGF,PHNG
3635,OFF,KOFF
3636,GKN,PAGK
3637,ART,KART
3638,PSP,KPSP
3639,AMA,KAMA
3640,FOD,KFOD
3641,BAD,KBAD
3642,FOE,KFOE
3643,COT,KCOT
3644,ILM,KILM
3645,BTR,KBTR
3646,\N,KNMM
3647,TYR,KTYR
3648,BWI,KBWI
3649,HBR,KHBR
3650,LNY,PHNY
3651,AEX,KAEX
3652,WSD,KWSD
3653,CDB,PACD
3654,TUL,KTUL
3655,SIT,PASI
3656,ISP,KISP
3657,MSP,KMSP
3658,ILG,KILG
3659,DUT,PADU
3660,MSY,KMSY
3661,PWM,KPWM
3662,OKC,KOKC
3663,ALB,KALB
3664,VDZ,PAVD
3665,LFI,KLFI
3666,SNA,KSNA
3667,CBM,KCBM
3668,TMB,KTMB
3669,NTU,KNTU
3670,GUS,KGUS
3671,CPR,KCPR
3672,VPS,KVPS
3673,SEM,KSEM
3674,EYW,KEYW
3675,CLT,KCLT
3676,LAS,KLAS
3677,MCO,KMCO
3678,FLO,KFLO
3679,GTF,KGTF
3680,YNG,KYNG
3681,FBK,PAFB
3682,\N,KMMV
3683,WRB,KWRB
3684,BKK,VTBS
3685,NAH,WAMH
3686,MXB,WAWM
3687,SQR,WAWS
3688,TTR,WAWT
3689,KDI,WAWW
3690,SBG,WITB
3691,TSY,WICM
3692,\N,WARI
3693,MLG,WARA
3694,\N,WICB
3695,BDO,WICC
3696,CBN,WICD
3697,JOG,WARJ
3698,CXP,WIHL
3699,PCB,WIHP
3700,SRG,WARS
3701,BTH,WIDD
3702,TJQ,WIOD
3703,PGK,WIPK
3704,TNJ,WIDN
3705,SIQ,WIDS
3706,BDJ,WAOO
3707,BTW,WAOC
3708,PKN,WAOI
3709,PKY,WAOP
3710,MOF,WATC
3711,ENE,WATE
3712,RTG,WATG
3713,KOE,WATT
3714,LBJ,WATO
3715,BPN,WALL
3716,TRK,WALR
3717,SRI,WALS
3718,TSX,WALT
3719,AMI,WADA
3720,BMU,WADB
3721,WGP,WADW
3722,SUB,WARR
3723,SOC,WARQ
3724,ICN,RKSI
3725,CNX,VTCC
3726,CEI,VTCT
3727,NST,VTSF
3728,NAK,VTUQ
3729,KOP,VTUW
3730,UBP,VTUU
3731,KKC,VTUK
3732,THS,VTPO
3733,DPS,WADD
3734,ATH,LGAV
3735,NGO,RJGG
3736,UKB,RJBE
3737,PUW,KPUW
3738,LWS,KLWS
3739,ELM,KELM
3740,ITH,KITH
3741,MRY,KMRY
3742,SBA,KSBA
3743,DAB,KDAB
3744,LPX,EVLA
3745,RIX,EVRA
3746,SQQ,EYSA
3747,HLJ,EYSB
3748,KUN,EYKA
3749,\N,EYKS
3750,PLQ,EYPA
3751,VNO,EYVI
3752,PNV,EYPP
3753,\N,UDYE
3754,\N,UDLS
3755,EVN,UDYZ
3756,LWN,UDSG
3757,ASA,HHSB
3758,ASM,HHAS
3759,MSW,HHMS
3760,GZA,LVGZ
3761,BUS,UGSB
3762,KUT,UGKO
3763,TBS,UGTB
3764,RIY,OYRN
3765,TAI,OYTZ
3766,HOD,OYHD
3767,ADE,OYAA
3768,AXK,OYAT
3769,AAY,OYGD
3770,SAH,OYSN
3771,BHN,OYBN
3772,SCT,OYSQ
3773,\N,OYBA
3774,FMM,EDJA
3775,NAV,LTAZ
3776,EZE,SAEZ
3777,EBL,ORER
3778,EMD,YEML
3779,HEW,LGAT
3780,KIX,RJBB
3781,TAG,RPVT
3782,JAV,BGJN
3783,JCH,BGCH
3784,JEG,BGAA
3785,PMI,LEPA
3786,DRW,YPDN
3787,URT,VTSB
3788,TKA,PATK
3789,GZM,LMMG
3790,HVN,KHVN
3791,AVL,KAVL
3792,GSO,KGSO
3793,FSD,KFSD
3794,AYQ,YAYE
3795,MHT,KMHT
3796,APF,KAPF
3797,RDN,WMPR
3798,SDF,KSDF
3799,CHO,KCHO
3800,ROA,KROA
3801,LEX,KLEX
3802,EVV,KEVV
3803,ABQ,KABQ
3804,BZN,KBZN
3805,BIL,KBIL
3806,BTM,KBTM
3807,TVC,KTVC
3808,FRS,MGTK
3809,BHB,KBHB
3810,RKD,KRKD
3811,JAC,KJAC
3812,RFD,KRFD
3813,DME,UUDD
3814,SYX,ZJSY
3815,MFN,NZMF
3816,LJG,ZPLJ
3817,GSP,KGSP
3818,BMI,KBMI
3819,GPT,KGPT
3820,AZO,KAZO
3821,TOL,KTOL
3822,FWA,KFWA
3823,DEC,KDEC
3824,CID,KCID
3825,LSE,KLSE
3826,CWA,KCWA
3827,PIA,KPIA
3828,ATW,KATW
3829,RST,KRST
3830,CMI,KCMI
3831,MHK,KMHK
3832,KGC,YKSC
3833,HVB,YHBA
3834,DLU,ZPDL
3835,MZV,WBMU
3836,SSH,HESH
3837,FKL,KFKL
3838,NBO,HKJK
3839,SEU,HTSN
3840,FTE,SAWC
3841,ARM,YARM
3842,GJT,KGJT
3843,SGU,KSGU
3844,DWH,KDWH
3845,\N,XS46
3846,SRQ,KSRQ
3847,BDA,TXKF
3848,VNY,KVNY
3849,MLI,KMLI
3850,PFN,KPFN
3851,HIR,AGGH
3852,PPT,NTAA
3853,INU,ANYN
3854,FUN,NGFU
3855,OVB,UNNT
3856,\N,EKSS
3857,XKH,VLXK
3858,BIS,KBIS
3859,TEX,KTEX
3860,INC,ZLIC
3861,HGN,VTCH
3862,RAP,KRAP
3863,CLD,KCRQ
3864,FNT,KFNT
3865,DVO,RPMD
3866,FNC,LPMA
3867,STM,SBSN
3868,KOS,VDSV
3869,YOA,CYOA
3870,NPE,NZNR
3871,LEV,NFNB
3872,LXA,ZULS
3873,RDD,KRDD
3874,EUG,KEUG
3875,IDA,KIDA
3876,MFR,KMFR
3877,KBZ,NZKI
3878,RDM,KRDM
3879,PCN,NZPN
3880,WDH,FYWH
3881,YWH,CYWH
3882,\N,CAQ3
3883,TNA,ZSJN
3884,CZX,ZSCG
3885,YBP,ZUYB
3886,TJM,USTR
3887,CAK,KCAK
3888,HSV,KHSV
3889,PKB,KPKB
3890,MGM,KMGM
3891,TRI,KTRI
3892,PAH,KPAH
3893,JIB,HDAM
3894,HAK,ZJHK
3895,MFA,HTMA
3896,PGA,KPGA
3897,UII,MHUT
3898,FCA,KGPI
3899,MBS,KMBS
3900,BGM,KBGM
3901,BGW,ORBI
3902,NNT,VTCN
3903,ROI,VTUV
3904,BFV,VTUO
3905,TDX,VTBO
3906,BLH,KBLH
3907,IQA,ORAA
3908,TQD,ORAT
3909,XQC,ORBD
3910,CRK,RPLC
3911,SDK,WBKS
3912,LXG,VLLN
3913,ODY,VLOS
3914,SHE,ZYTX
3915,MNI,TRPG
3916,PSG,PAPG
3917,LYA,ZHLY
3918,XUZ,ZSXZ
3919,MWQ,VYMW
3920,KHM,VYKI
3921,DLI,VVDL
3922,VKG,VVRG
3923,CAH,VVCM
3924,VCL,VVCA
3925,TBB,VVTH
3926,PYY,VTCI
3927,BWK,LDSB
3928,NSI,FKYS
3929,CKY,GUCY
3930,AAH,EDKA
3931,FKB,EDSB
3932,SFB,KSFB
3933,JST,KJST
3934,LUA,VNLK
3935,BHP,VNBJ
3936,LDN,VNLD
3937,JMO,VNJS
3938,NGX,VNMA
3939,PPL,VNPL
3940,RUM,VNRT
3941,DNP,VNDG
3942,RUK,VNRK
3943,JUM,VNJL
3944,TPJ,VNTJ
3945,TMI,VNTR
3946,SKH,VNSK
3947,IMK,VNST
3948,DOP,VNDP
3949,BJH,VNBG
3950,DHI,VNDH
3951,MWX,RKJB
3952,JTY,LGPL
3953,JIK,LGIK
3954,JKL,LGKY
3955,MLO,LGML
3956,JNX,LGNX
3957,PAS,LGPA
3958,KZS,LGKJ
3959,RMF,HEMA
3960,NRN,EDLV
3961,USU,RPVV
3962,BXU,RPME
3963,DPL,RPMG
3964,LAO,RPLI
3965,LGP,RPLP
3966,OZC,RPMO
3967,CEB,RPVM
3968,NOD,EDWS
3969,JUI,EDWJ
3970,BPS,SBPS
3971,QIG,SNIG
3972,PMW,SBPJ
3973,CLV,SBCN
3974,MSO,KMSO
3975,BKQ,YBCK
3976,BDB,YBUD
3977,GCN,KGCN
3978,SGR,KSGR
3979,\N,YHYN
3980,APA,KAPA
3981,CVN,KCVN
3982,FST,KFST
3983,LVS,KLVS
3984,IWS,KIWS
3985,\N,KLHX
3986,LRU,KLRU
3987,BKD,KBKD
3988,TPL,KTPL
3989,OZA,KOZA
3990,KDM,VRMT
3991,LAK,CYKD
3992,YWJ,CYWJ
3993,ZFN,CZFN
3994,YGH,CYGH
3995,TAH,NVVW
3996,YPC,CYPC
3997,SRZ,SLET
3998,SAB,TNCS
3999,EGE,KEGE
4000,SKN,ENSK
4001,CGF,KCGF
4002,MFD,KMFD
4003,CSG,KCSG
4004,LAW,KLAW
4005,FNL,KFNL
4006,FLG,KFLG
4007,TVL,KTVL
4008,TWF,KTWF
4009,MVY,KMVY
4010,CON,KCON
4011,GON,KGON
4012,STC,KSTC
4013,BPE,ZBDH
4014,GTR,KGTR
4015,GOJ,UWGG
4016,HQM,KHQM
4017,ERI,KERI
4018,HYA,KHYA
4019,SDX,KSEZ
4020,MGW,KMGW
4021,CRW,KCRW
4022,AVP,KAVP
4023,BJI,KBJI
4024,THG,YTNG
4025,FGI,NSFI
4026,BNK,YBNA
4027,FAR,KFAR
4028,MKC,KMKC
4029,RBE,VDRK
4030,GCC,KGCC
4031,TOF,UNTT
4032,NZJ,KNZJ
4033,PHY,VTPB
4034,CJM,VTSE
4035,JZH,ZUJZ
4036,SWA,ZGOW
4037,\N,LFFE
4038,GEO,SYCJ
4039,AGT,SGES
4040,OGL,SYGO
4041,KAI,PKSA
4042,DNH,ZLDH
4043,AOI,LIPY
4044,\N,SCHA
4045,TCP,HETB
4046,LYB,MWCL
4047,BJV,LTFE
4048,TBJ,DTKA
4049,SAW,LTFJ
4050,SCE,KUNV
4051,BME,YBRM
4052,NTL,YWLM
4053,\N,BIBA
4054,KLU,LOWK
4055,HFT,ENHF
4056,HVG,ENHV
4057,MEH,ENMH
4058,VDS,ENVD
4059,IKA,OIIE
4060,MHD,OIMM
4061,UIK,UIBS
4062,MEI,KMEI
4063,SPI,KSPI
4064,CEZ,KCEZ
4065,HDN,KHDN
4066,GUP,KGUP
4067,LBL,KLBL
4068,LAA,KLAA
4069,GLD,KGLD
4070,COD,KCOD
4071,HOV,ENOV
4072,ISC,EGHE
4073,SGF,KSGF
4074,NVK,ENNK
4075,BVG,ENBV
4076,FBU,ENFB
4077,NSK,UOOO
4078,AAQ,URKA
4079,JLN,KJLN
4080,ABE,KABE
4081,XNA,KXNA
4082,GUW,UATG
4083,KZO,UAOO
4084,SBN,KSBN
4085,BKA,UUBB
4086,ARH,ULAA
4087,RTW,UWSS
4088,NUX,USMU
4089,NOJ,USRO
4090,SCO,UATE
4091,UCT,UUYH
4092,USK,UUYS
4093,PEX,UUYP
4094,NNM,ULAM
4095,PKV,ULOO
4096,KGP,USRK
4097,KJA,UNKL
4098,KGF,UAKK
4099,\N,UNCC
4100,URJ,USHU
4101,IWA,UUBI
4102,CGQ,ZYCC
4103,KIJ,RJSN
4104,JON,PJON
4105,SMD,KSMD
4106,ACV,KACV
4107,OAJ,KOAJ
4108,TCL,KTCL
4109,DBQ,KDBQ
4110,HHP,VHST
4111,ATD,AGAT
4112,AKS,AGGA
4113,BAS,AGGE
4114,FRE,AGGF
4115,MBU,AGGI
4116,IRA,AGGK
4117,SCZ,AGGL
4118,MUA,AGGM
4119,GZO,AGGN
4120,MNY,AGGO
4121,RNL,AGGR
4122,RUS,AGGU
4123,VAO,AGGV
4124,KGE,AGKG
4125,RBV,AGRM
4126,BUA,AYBK
4127,CMU,AYCH
4128,DAU,AYDU
4129,GUR,AYGN
4130,PNP,AYGR
4131,HKN,AYHK
4132,UNG,AYKI
4133,KRI,AYKK
4134,KMA,AYKM
4135,KVG,AYKV
4136,MDU,AYMN
4137,MAS,AYMO
4138,MXH,AYMR
4139,MIS,AYMS
4140,TIZ,AYTA
4141,TBG,AYTB
4142,RAB,AYTK
4143,VAI,AYVN
4144,WBM,AYWD
4145,LLU,BGAP
4146,CNP,BGCO
4147,JFR,BGFH
4148,JGO,BGGN
4149,JJU,BGJH
4150,JSU,BGMQ
4151,JNN,BGNN
4152,JNS,BGNS
4153,NAQ,BGQQ
4154,JHS,BGSS
4155,JUV,BGUK
4156,JQA,BGUQ
4157,GRY,BIGR
4158,THO,BITN
4159,VPN,BIVO
4160,YWS,CAE5
4161,YAA,CAJ4
4162,YWM,CCA6
4163,YFX,CCK4
4164,YHA,CCP4
4165,YRG,CCZ2
4166,YCK,CEB3
4167,YLE,CEM3
4168,SUR,CJV7
4169,YAX,CKB6
4170,WNN,CKL3
4171,YNO,CKQ3
4172,XBE,CNE3
4173,KIF,CNM5
4174,YOG,CNT3
4175,YHP,CPV7
4176,YKU,CSU2
4177,ZTB,CTB6
4178,ZLT,CTU5
4179,YAC,CYAC
4180,YAG,CYAG
4181,XKS,CYAQ
4182,YKG,CYAS
4183,YAT,CYAT
4184,\N,CYAX
4185,YBE,CYBE
4186,YBX,CYBX
4187,YRF,CYCA
4188,YCS,CYCS
4189,YDP,CYDP
4190,YER,CYER
4191,YFA,CYFA
4192,YFH,CYFH
4193,YMN,CYFT
4194,YGB,CYGB
4195,YGO,CYGO
4196,YGT,CYGT
4197,YGW,CYGW
4198,YGX,CYGX
4199,YGZ,CYGZ
4200,YQC,CYHA
4201,CXH,CYHC
4202,YNS,CYHH
4203,YHO,CYHO
4204,YHR,CYHR
4205,YIK,CYIK
4206,YIV,CYIV
4207,AKV,CYKO
4208,YKQ,CYKQ
4209,YPJ,CYLA
4210,YLC,CYLC
4211,YLH,CYLH
4212,\N,CYSG
4213,XGR,CYLU
4214,YMH,CYMH
4215,YMT,CYMT
4216,YUD,CYMU
4217,YNC,CYNC
4218,YNE,CYNE
4219,YNL,CYNL
4220,YOH,CYOH
4221,YPH,CYPH
4222,YPM,CYPM
4223,YPO,CYPO
4224,YPW,CYPW
4225,YQD,CYQD
4226,YQN,CYQN
4227,YRA,CYRA
4228,YRL,CYRL
4229,YSF,CYSF
4230,YSK,CYSK
4231,YST,CYST
4232,YTL,CYTL
4233,YVZ,CYVZ
4234,YWP,CYWP
4235,YXN,CYXN
4236,YZG,CYZG
4237,ZAC,CZAC
4238,ILF,CZBD
4239,ZBF,CZBF
4240,ZEM,CZEM
4241,ZFD,CZFD
4242,ZGI,CZGI
4243,ZJN,CZJN
4244,ZKE,CZKE
4245,MSA,CZMD
4246,ZMT,CZMT
4247,ZPB,CZPB
4248,ZRJ,CZRJ
4249,ZSJ,CZSJ
4250,ZTM,CZTM
4251,ZUM,CZUM
4252,ZWL,CZWL
4253,BLJ,DABT
4254,CBH,DAOR
4255,BMW,DATM
4256,ELU,DAUO
4257,KMS,DGSI
4258,HDF,EDAH
4259,HEI,EDXB
4260,HGL,EDXH
4261,SJY,EFSI
4262,NQT,EGBN
4263,DSA,EGCN
4264,CAL,EGEC
4265,EOI,EGED
4266,FIE,EGEF
4267,NRL,EGEN
4268,PPW,EGEP
4269,SOY,EGER
4270,NDY,EGES
4271,LWK,EGET
4272,WRY,EGEW
4273,LEQ,EGHC
4274,PZE,EGHK
4275,VLY,EGOV
4276,BRR,EGPR
4277,CFN,EIDL
4278,\N,EIWT
4279,CNL,EKSN
4280,LKN,ENLK
4281,OSY,ENNM
4282,MQN,ENRA
4283,RVK,ENRM
4284,RET,ENRS
4285,SDN,ENSD
4286,SOG,ENSG
4287,SVJ,ENSH
4288,SOJ,ENSR
4289,VAW,ENSS
4290,VRY,ENVR
4291,BZG,EPBY
4292,LCJ,EPLL
4293,OSD,ESNZ
4294,HFS,ESOH
4295,KSD,ESOK
4296,TYF,ESST
4297,AGH,ESTA
4298,SQO,ESUD
4299,HMV,ESUT
4300,VNT,EVVA
4301,QRA,FAGM
4302,MQP,FAKN
4303,AAM,FAMD
4304,MBD,FAMM
4305,GNZ,FBGZ
4306,ORP,FBOR
4307,SWX,FBSW
4308,TLD,FBTL
4309,DIS,FCPL
4310,CIP,FLCP
4311,\N,KSLI
4312,YVA,FMCN
4313,WAQ,FMMG
4314,JVA,FMMK
4315,BMD,FMML
4316,MXT,FMMO
4317,TVA,FMMR
4318,WTA,FMMU
4319,WTS,FMMX
4320,WAM,FMMZ
4321,WPB,FMNG
4322,\N,FMNJ
4323,DWB,FMNO
4324,WMP,FMNP
4325,\N,KTTS
4326,WMA,FMNX
4327,MJA,FMSJ
4328,CBT,FNCT
4329,DUE,FNDU
4330,VPE,FNGI
4331,MSZ,FNMO
4332,KOU,FOGK
4333,MJL,FOGM
4334,TCH,FOOT
4335,VPY,FQCH
4336,SRH,FTTA
4337,CMK,FWCM
4338,LUD,FYLZ
4339,OND,FYOA
4340,OMD,FYOG
4341,SWP,FYSM
4342,ERS,FYWE
4343,BOA,FZAJ
4344,MAT,FZAM
4345,INO,FZBA
4346,NIO,FZBI
4347,KRZ,FZBT
4348,BSU,FZEN
4349,TSH,FZUK
4350,LJA,FZVA
4351,PFR,FZVS
4352,GMZ,GCGM
4353,BTE,GFBN
4354,KBS,GFBO
4355,KEN,GFKE
4356,OXB,GGOV
4357,SMW,GMMA
4358,VIL,GMMH
4359,ESU,GMMI
4360,EUN,GMML
4361,NDR,GMMW
4362,RAI,GVNP
4363,SFL,GVSF
4364,BCO,HABC
4365,BEI,HABE
4366,DSE,HADC
4367,DEM,HADD
4368,GDE,HAGO
4369,GOR,HAGR
4370,ABK,HAKD
4371,MTF,HAMT
4372,TIE,HATP
4373,ALU,HCMA
4374,BSA,HCMF
4375,MGQ,HCMM
4376,GLK,HCMR
4377,BUO,HCMV
4378,AAC,HEAR
4379,ATZ,HEAT
4380,ASV,HKAM
4381,LKG,HKLK
4382,MYD,HKML
4383,NYK,HKNY
4384,SRX,HLGD
4385,TOB,HLGN
4386,MJI,HLLM
4387,LAQ,HLLQ
4388,ATB,HSAT
4389,UYL,HSNN
4390,PZU,HSPN
4391,BKZ,HTBU
4392,TKQ,HTKA
4393,LDI,HTLI
4394,MUZ,HTMU
4395,SHY,HTSY
4396,TBO,HTTB
4397,RUA,HUAR
4398,ULU,HUGU
4399,DIU,VA1P
4400,ABR,KABR
4401,ABY,KABY
4402,AHN,KAHN
4403,ALM,KALM
4404,ALO,KALO
4405,ALW,KALW
4406,APN,KAPN
4407,ATY,KATY
4408,BFD,KBFD
4409,BFF,KBFF
4410,BKW,KBKW
4411,BQK,KBQK
4412,BRL,KBRL
4413,CEC,KCEC
4414,CGI,KCGI
4415,CIU,KCIU
4416,CKB,KCKB
4417,CLM,KCLM
4418,CMX,KCMX
4419,DDC,KDDC
4420,DUJ,KDUJ
4421,EAU,KEAU
4422,EKO,KEKO
4423,EWB,KEWB
4424,FAY,KFAY
4425,GGW,KGGW
4426,GRI,KGRI
4427,HOT,KHOT
4428,HTS,KHTS
4429,KIO,Q51
4430,IRK,KIRK
4431,JMS,KJMS
4432,LAR,KLAR
4433,LBE,KLBE
4434,LBF,KLBF
4435,LEB,KLEB
4436,LMT,KLMT
4437,LNS,KLNS
4438,LWT,KLWT
4439,LYH,KLYH
4440,MKG,KMKG
4441,MLS,KMLS
4442,MSL,KMSL
4443,OTH,KOTH
4444,OWB,KOWB
4445,PIB,KPIB
4446,PIH,KPIH
4447,PIR,KPIR
4448,PLN,KPLN
4449,PSM,KPSM
4450,RDG,KRDG
4451,RHI,KRHI
4452,RKS,KRKS
4453,RUT,KRUT
4454,SBP,KSBP
4455,SHR,KSHR
4456,SLK,KSLK
4457,SLN,KSLN
4458,SMX,KSMX
4459,TUP,KTUP
4460,UIN,KUIN
4461,VCT,KVCT
4462,VLD,KVLD
4463,WRL,KWRL
4464,YKM,KYKM
4465,ECN,LCEN
4466,RJL,LELO
4467,IDY,LFEY
4468,ANE,LFJR
4469,LTT,LFTZ
4470,JSY,LGSO
4471,PEV,LHPP
4472,\N,LHPR
4473,SOB,LHSM
4474,AOT,LIMW
4475,QSR,LIRI
4476,CVU,LPCR
4477,BNX,LQBK
4478,USQ,LTBO
4479,KSY,LTCF
4480,SFQ,LTCH
4481,KCM,LTCN
4482,AJI,LTCO
4483,ADF,LTCP
4484,ISE,LTFC
4485,EDO,LTFD
4486,SZF,LTFH
4487,ILZ,LZZI
4488,GDT,MBGT
4489,MDS,MBMC
4490,SLX,MBSY
4491,AZS,MDCY
4492,JBQ,MDJB
4493,PBR,MGPB
4494,AAZ,MGQZ
4495,UTK,03N
4496,AHS,MHAH
4497,PEU,MHPL
4498,MIJ,MLIP
4499,CYW,MMCY
4500,CUA,MMDA
4501,GUB,MMGR
4502,JAL,MMJA
4503,CTD,MPCE
4504,ONX,MPEJ
4505,JQE,MPJE
4506,PLP,MPLP
4507,TTQ,MRAO
4508,BCL,MRBC
4509,\N,MRCV
4510,PBP,MRIA
4511,PJM,MRPJ
4512,SYQ,MRPV
4513,\N,MRSR
4514,JEE,MTJE
4515,PAX,MTPX
4516,\N,MUOC
4517,TND,MUTD
4518,COX,MYAK
4519,ATC,MYCA
4520,TBI,MYCB
4521,CRI,MYCI
4522,PID,MYPI
4523,AIU,NCAT
4524,MGS,NCMG
4525,MHX,NCMH
4526,MUK,NCMK
4527,MOI,NCMR
4528,PYE,NCPY
4529,ICI,NFCI
4530,PTF,NFFO
4531,KDV,NFKD
4532,MNF,NFMA
4533,MFJ,NFMO
4534,NGI,NFNG
4535,LKB,NFNK
4536,LBS,NFNL
4537,TVU,NFNM
4538,KXF,NFNO
4539,RTA,NFNR
4540,SVU,NFNS
4541,EUA,NFTE
4542,HPA,NFTL
4543,NFO,NFTO
4544,NTT,NFTP
4545,VBV,NFVB
4546,IUE,NIUE
4547,FUT,NLWF
4548,MXS,NSMA
4549,APK,NTGD
4550,AHE,NTHE
4551,AUQ,NTMN
4552,UAP,NTMP
4553,UAH,NTMU
4554,MTV,NVSA
4555,SLH,NVSC
4556,TOH,NVSD
4557,EAE,NVSE
4558,CCV,NVSF
4559,LOD,NVSG
4560,SSR,NVSH
4561,PBJ,NVSI
4562,LPM,NVSL
4563,LNB,NVSM
4564,MWF,NVSN
4565,LNE,NVSO
4566,NUS,NVSP
4567,ZGU,NVSQ
4568,RCL,NVSR
4569,SON,NVSS
4570,TGH,NVST
4571,ULB,NVSU
4572,VLS,NVSV
4573,SWJ,NVSX
4574,\N,NVSZ
4575,AUY,NVVA
4576,AWD,NVVB
4577,DLY,NVVD
4578,FTA,NVVF
4579,IPA,NVVI
4580,TGJ,NWWA
4581,BMY,NWWC
4582,ILP,NWWE
4583,FBD,OAFZ
4584,\N,OEDW
4585,AJF,OESK
4586,WAE,OEWD
4587,KHD,OICK
4588,BXR,OIKM
4589,RJN,OIKR
4590,BJB,OIMN
4591,AFZ,OIMS
4592,NSH,OINN
4593,SRY,OINZ
4594,LRR,OISL
4595,ADU,OITL
4596,OMH,OITR
4597,AAN,OMAL
4598,BNP,OPBN
4599,BHV,OPBW
4600,CJL,OPCH
4601,DBA,OPDB
4602,DEA,OPDG
4603,DSK,OPDI
4604,JIW,OPJI
4605,HDD,OPKD
4606,KDD,OPKH
4607,ORW,OPOR
4608,PAJ,OPPC
4609,KDU,OPSD
4610,SYW,OPSN
4611,TUK,OPTU
4612,ISU,ORSU
4613,KAC,OSKL
4614,GXF,OYSY
4615,ADK,PADK
4616,GST,PAGS
4617,SGY,PAGY
4618,HCR,PAHC
4619,HNS,PAHN
4620,KLG,PALG
4621,MCG,PAMC
4622,MOU,PAMO
4623,ANI,PANI
4624,VAK,PAVA
4625,WRG,PAWG
4626,LUP,PHLU
4627,ENT,PKMA
4628,LZN,RCFG
4629,HCN,RCKW
4630,MFK,RCMT
4631,KUH,RJCK
4632,OKD,RJCO
4633,HSG,RJFS
4634,NKM,RJNA
4635,IWJ,RJOW
4636,FKS,RJSF
4637,ONJ,RJSR
4638,SYO,RJSY
4639,MYE,RJTQ
4640,KUV,RKJK
4641,MPK,RKJM
4642,WJU,RKNW
4643,YNY,RKNY
4644,HIN,RKPS
4645,CJJ,RKTU
4646,SFS,RPLB
4647,CYU,RPLO
4648,\N,RPMB
4649,CGM,RPMH
4650,JOL,RPMJ
4651,TWT,RPMN
4652,SUG,RPMS
4653,TDG,RPMW
4654,WNP,RPUN
4655,BSO,RPUO
4656,SFE,RPUS
4657,TUG,RPUT
4658,VRC,RPUV
4659,CYP,RPVC
4660,CRM,RPVF
4661,MBT,RPVJ
4662,RXS,RPVR
4663,TTG,SAST
4664,LHS,SAVH
4665,OES,SAVN
4666,ING,SAWA
4667,GGS,SAWR
4668,SST,SAZL
4669,NEC,SAZO
4670,JDO,SBJU
4671,LEC,SBLE
4672,MEA,SBME
4673,MII,SBML
4674,VDC,SBQV
4675,RIA,SBSM
4676,TOW,SBTD
4677,ESR,SCES
4678,ZPC,SCPC
4679,SOD,SDCO
4680,SCY,SEST
4681,LOH,SETM
4682,ESM,SETN
4683,PSY,SFAL
4684,CRC,SKGO
4685,\N,SKGZ
4686,LQM,SKLG
4687,LPD,SKLP
4688,NQU,SKNQ
4689,PDA,SKPD
4690,EYP,SKYP
4691,GYA,SLGY
4692,PUR,SLPR
4693,RIB,SLRI
4694,REY,SLRY
4695,SRJ,SLSB
4696,ORG,SMZO
4697,MVS,SNMU
4698,\N,SPBC
4699,CJA,SPJR
4700,HUU,SPNC
4701,NZC,SPZA
4702,SRA,SSZR
4703,\N,SUPE
4704,MYC,SVBS
4705,VIG,SVVG
4706,JPR,SWJI
4707,BBQ,TAPH
4708,DSD,TFFA
4709,BBR,TFFB
4710,SFC,TFFC
4711,GBJ,TFFM
4712,NEV,TKPN
4713,VIJ,TUPW
4714,BQU,TVSB
4715,UNI,TVSU
4716,KOV,UACK
4717,PPK,UACP
4718,DZN,UAKD
4719,UKK,UASK
4720,KSN,UAUU
4721,KVD,UBBG
4722,NAJ,UBBN
4723,\N,UELL
4724,PYJ,UERP
4725,CKH,UESO
4726,CYX,UESS
4727,IKS,UEST
4728,KXK,UHKK
4729,DYR,UHMA
4730,OHO,UHOO
4731,UJE,UJAP
4732,MPW,UKCM
4733,VSG,UKCW
4734,OZH,UKDE
4735,KWG,UKDR
4736,HRK,UKHH
4737,IFO,UKLI
4738,CWC,UKLN
4739,RWN,UKLR
4740,UDJ,UKLU
4741,CSH,ULAS
4742,CEE,ULBC
4743,AMV,ULDD
4744,KSZ,ULKK
4745,PES,ULPB
4746,GNA,UMMG
4747,MVQ,UMOO
4748,EIE,UNII
4749,KYZ,UNKY
4750,NOZ,UNWW
4751,HTG,UOHH
4752,IAA,UOII
4753,\N,URMG
4754,NAL,URMN
4755,OGZ,URMO
4756,ESL,URWI
4757,WKK,5A8
4758,BLF,KBLF
4759,GLH,KGLH
4760,PSC,KPSC
4761,KQA,KQA
4762,LPS,S31
4763,SLY,USDD
4764,HMA,USHH
4765,NYA,USHN
4766,OVS,USHS
4767,IJK,USII
4768,KVX,USKK
4769,NYM,USMM
4770,RAT,USNR
4771,NFG,USRN
4772,KRO,USUU
4773,LBD,UTDL
4774,AZN,UTKA
4775,FEG,UTKF
4776,NMA,UTKN
4777,NCU,UTNN
4778,UGC,UTNU
4779,KSQ,UTSL
4780,TMJ,UTST
4781,RYB,UUBK
4782,EGO,UUOB
4783,URS,UUOK
4784,LPK,UUOL
4785,VKT,UUYW
4786,UUA,UWKB
4787,JOK,UWKJ
4788,CSY,UWKS
4789,ULY,UWLW
4790,OSW,UWOR
4791,PEZ,UWPP
4792,SKX,UWPS
4793,BWO,UWSB
4794,HBX,VAHB
4795,KCT,VCCK
4796,WRZ,VCCW
4797,BBM,VDBG
4798,SHL,VEBI
